id,name,category,latitude,longitude,is_verified
51214,"Family Health Centre,Morayur",district_emergency,11.1333625,76.0173005,1
51215,"Government Hospital of Dermatology, Chevayur",district_emergency,11.2723189,75.824791,1
51217,Chelannur Primary Health Centre,district_emergency,11.3638635,75.8239741,1
51218,"Crescent Hospital, Alathur",district_emergency,10.6473112,76.5448261,1
51220,"Primary Health Centre 24*7, Panangad",district_emergency,11.4648809,75.8360283,1
51221,Twinkle Hospital and diabetic Clinic,district_emergency,8.9549823,76.842542,1
51222,"Primary Health Center, Poothrikka",district_emergency,9.9544838,76.4510277,1
51223,Primary Health Centre Vayalada,district_emergency,11.5023591,75.8921967,1
51224,Family Health Centre Thazhekkode,district_emergency,10.9594059,76.3162971,1
51226,"Government Ayurveda Hospital, Kottarakkara",district_emergency,8.9977434,76.7574677,1
51227,Govt Family Health Centre A.R Nagar,district_emergency,11.070061,75.9445894,1
51228,"Family Health Centre, Vattamkulam",district_emergency,10.7932201,76.0278603,1
51229,"Family Health Centre, Ponmala",district_emergency,11.0011031,76.0551282,1
51230,Govt Family Health Centre Alamcode,district_emergency,8.7379217,76.8261693,1
51231,Family Health Centre Pang,district_emergency,10.9672285,76.0908571,1
51232,Family Health Cente Karalam,district_emergency,10.4018243,76.1887718,1
51234,Primary Health Centre Koothali,district_emergency,11.5846721,75.7641192,1
51236,"Family Health Centre, Chorode",district_emergency,11.6272935,75.5921996,1
51237,"Primary Health centre, Changaroth",district_emergency,11.6067862,75.7778373,1
51238,"Primary health centre, Chelora",district_emergency,11.9001836,75.4311193,1
51239,"Primary Health Centre, pallipad",district_emergency,9.2806279,76.4771114,1
51241,Taluk Headquarters Hospital Kuravilangad,district_emergency,9.7570105,76.5551342,1
51244,Taluk Headquaters Hospital Kayamkulam,district_emergency,9.1714851,76.4993982,1
51245,"Community Health Centre, Ullanadu",district_emergency,9.7490441,76.7212406,1
51246,"Community Health Centre, Edayazham",district_emergency,9.6870442,76.4203256,1
51248,"Primary Health Centre, Thalayolaparambu",district_emergency,9.78171,76.452432,1
51252,"Primary Health Centre, Kunduthode",district_emergency,11.6727917,75.8143906,1
51253,"Primary Health Centre, Thiruvambady",district_emergency,11.3515447,76.0055093,1
51254,Primary Health Centre Kodiyathur,district_emergency,11.2822226,75.9883957,1
51255,Primary Health Centre Karasseri,district_emergency,11.3183736,76.0357727,1
51256,PHC Puthuppally,district_emergency,9.5552835,76.5723163,1
51257,"Primary Health Centre, Veliyannoor",district_emergency,9.8231724,76.6085328,1
51258,"Primary Health Centre,  Kuruppanthra",district_emergency,9.7311245,76.5078173,1
51259,District TB Centre Kottayam,district_emergency,9.5912214,76.5266606,1
51261,Primary Health Centre Peruvayal,district_emergency,11.2648667,75.9019592,1
51262,nedumpana govt homio dispensary,district_emergency,8.9009259,76.7161742,1
51264,Aswas,district_emergency,8.9528188,76.8417582,1
51265,"Urban Public Health Centre,  Cheravally",district_emergency,9.1662724,76.5165957,1
51266,Assisi Mission Hospital,district_emergency,10.3983662,76.2495798,1
51267,"Urban family health centre, Koovode",district_emergency,12.0184269,75.3611524,1
51268,Taliparamba Taluk Ayurveda Hospital,district_emergency,12.0173053,75.3607951,1
51271,Shirur Anantpal PHC,district_emergency,18.3360819,76.8164,1
51273,Koyili Hospital,district_emergency,11.8871747,75.3709756,1
51274,AKG New Block,district_emergency,11.8855257,75.3730063,1
51277,"Primary Health Centre, Kattampak",district_emergency,9.7799987,76.524768,1
51278,Njeezhoor GOV Homio Dispensary,district_emergency,9.7907309,76.5245753,1
51279,Amal hospitals and research centre,district_emergency,11.50682,75.6250246,1
51280,Avitis Hospital compound,district_emergency,10.5902279,76.5825402,1
51281,"Institute of Maternal and Child Health(IMCH), Cheruppa",district_emergency,11.2720571,75.8387887,1
51282,Super Speciality Block,district_emergency,11.2745516,75.8387648,1
51285,E N T Hospital,district_emergency,10.344729,76.2097906,1
51286,Najath Hospital,district_emergency,9.150812,76.5127279,1
51287,Chaithanya Eye Hospital and Research Institute,district_emergency,9.3845759,76.5877062,1
51288,Rajeev Gandhi co-operative hospital,district_emergency,11.5077378,75.6245982,1
51289,Samaritan heart institute,district_emergency,10.0438365,76.3975376,1
51292,"Anamaya Medical Institute, Payyanur",district_emergency,12.1197989,75.2088615,1
51294,District Ayurveda Hospital palakkad,district_emergency,10.7748248,76.6577445,1
51295,Community Health center kootumugham,district_emergency,12.0529956,75.5347922,1
51296,SIS Charitable Hospital,district_emergency,31.6250951,75.5504066,1
51297,"Primary Health Centre, Kadungalloor",district_emergency,10.1061266,76.322074,1
51298,Haritha Ayurvedha Hospital,district_emergency,11.318035,75.9478766,1
51299,Balussery Thaluk Hospital,district_emergency,11.445379,75.8356694,1
51300,Primary Health centre Pothukund,district_emergency,11.0283131,76.1379596,1
51301,muthoot cancer centre,district_emergency,9.337483,76.7114431,1
51302,primary health centre kannadippoyil,district_emergency,11.4753971,75.844111,1
51303,Primary Health Center Kallarvattayar,district_emergency,10.0326084,76.98553,1
51305,primary health centre kuruvatti,district_emergency,11.4920667,75.8140677,1
51306,"Daya Hospital, Kalikavu",district_emergency,11.1711179,76.3210614,1
51307,Sreyas hospital,district_emergency,11.7868097,75.5308608,1
51308,Melady Health Care Centre,district_emergency,11.5058777,75.6271647,1
51309,KMC Digital Hospital,district_emergency,27.1351934,83.5142333,1
51310,Mahe Government General Hospital,district_emergency,11.6992986,75.5365965,1
51313,"Urban Primary Health Centre, Ponnamkode",district_emergency,11.2570875,75.8331487,1
51314,"Community Health Center,Edappally",district_emergency,10.0177501,76.3027079,1
51315,Sree Subhramanya Ayurvedic Hospital,district_emergency,11.2940825,75.7903701,1
51316,"Taluk Headquarter Hospital, Kottarakkara",district_emergency,9.0044935,76.7757415,1
51318,chokli medical hospital parking ground,district_emergency,11.7255492,75.5577439,1
51321,Prasanth,district_emergency,11.0689726,75.8542425,1
51322,"Community Health Centre, Neduva",district_emergency,11.0769317,75.8518944,1
51324,Malabar Medical College Rural Hospital,trauma_l2,11.5295585,75.7082852,1
51325,DM WIMS,district_emergency,11.5607941,76.1617558,1
51327,Community Health Centre Valayam,district_emergency,11.7221635,75.6683081,1
51328,Medicheck Vanimel,district_emergency,11.7187073,75.69943,1
51329,"Primary Health Centre, Thelliyoor",district_emergency,9.3957115,76.6832055,1
51330,CHC pulpally,district_emergency,11.7941324,76.1652103,1
51331,Nandi Day Care Clinic,district_emergency,11.4732922,75.6417171,1
51332,hml hospital,district_emergency,11.555945,76.1461065,1
51333,#salesforceSSE,district_emergency,24.2540358,82.6519157,1
51334,E K Nayanar Memorial Government Hospital for Mother & Children,district_emergency,11.9917762,75.3883188,1
51336,Malabar Cancer Centre,district_emergency,11.7494079,75.5236905,1
51337,govt ayurvedha hospital thavam,district_emergency,12.0105439,75.2795621,1
51340,Government Medical College Hospital Manjeri,trauma_l2,11.1163456,76.1207099,1
51342,"Govt Taluk Head Quarter, Pattambi",district_emergency,10.8025067,76.1808516,1
51344,"Family Health Center, Meppayyur",district_emergency,11.5307564,75.7099457,1
51346,Birla Vikas Hospital,district_emergency,24.5856416,80.8573902,1
51347,Brahmaputra Valley Fertilizer Corporation Limited Hospital,district_emergency,27.1900465,95.3614113,1
51348,GMCH PEDIATRIC DIVISION,district_emergency,26.1596201,91.769999,1
51349,Swami Dayananda Jayavarthanavelu Rural & Tribal Hospital,district_emergency,11.107894,76.7675719,1
51350,Kottakkal Arya Vaidya Sala Herbal Plantation Office,district_emergency,11.0022981,76.5413835,1
51351,thelliyoor Govt Hospital,district_emergency,9.382332,76.7014531,1
51352,"Primary Health Centre, Kanjirapuzha",district_emergency,10.9937023,76.5374588,1
51353,P Balan Co-Operative Hospital,district_emergency,10.9321876,76.4806066,1
51355,P.C.M Medical Centre Mary Matha Hospital,district_emergency,10.8898488,76.5423763,1
51356,"Primary Health Centre, Pudur",district_emergency,11.1587153,76.6397246,1
51357,Choudhury Eye Clinic,district_emergency,26.4365694,92.0334027,1
51359,Anandam Psychiatry Center,district_emergency,28.6637995,77.141665,1
51363,Makkar Multispeciality Hospital,district_emergency,28.641072,77.2824092,1
51366,Siddapura Public Hospital,district_emergency,12.2967584,75.8746943,1
51367,Sparsha Naturopathy & Physiotherapy hospital,district_emergency,13.3270813,75.7722999,1
51368,Halamma Kerudi Cancer Hospital,district_emergency,16.1743921,75.689391,1
51369,District Government Hospital,district_emergency,14.220812,76.4063801,1
51370,Velemegna Eye Hospital,district_emergency,17.9149532,77.5343649,1
51371,Sai Preet Bhalke Vydehi Multispeciality,district_emergency,17.9185912,77.5080292,1
51372,Christian Missionary Hospital,district_emergency,17.9129234,77.5353406,1
51375,Sevayan Hospital,district_emergency,23.4099764,88.3673554,1
51379,"Government Ayurveda Tribal Dispensary, Kanchiyar",district_emergency,9.7448194,77.0747827,1
51381,Rajiv Gandhi Super Speciality Hospital,district_emergency,28.6897226,77.3165616,1
51382,Delhi State Cancer Institute,district_emergency,28.6865811,77.3088412,1
51383,"Government Hospital, Mundhari Bk",district_emergency,21.2784232,79.7618455,1
51385,Toshniwal Hospital,district_emergency,19.7189582,77.1470891,1
51389,Nagre and Kabra Hospital,district_emergency,19.7187045,77.1479728,1
51392,Savnekar Hospital,district_emergency,19.7179067,77.1484852,1
51396,Bondhare Hospital,district_emergency,19.529659,77.4157854,1
51398,Orkur Hospital,district_emergency,19.3220816,77.1619808,1
51401,District Model Hospital Peroorkada,district_emergency,8.5350403,76.9656985,1
51402,amerdeep eye care centre,district_emergency,8.5362647,76.967424,1
51403,"Abhaya Hospital, Peyad",district_emergency,8.5068407,77.0359717,1
51404,"Government Medical College, Kollam",trauma_l2,8.8107813,76.7492076,1
51405,GOVT.MEDICAL COLLEGE(MCH)KOLLAM,trauma_l2,8.811076,76.7490897,1
51406,"Ayush PHC NHM Ayurveda Dispensary, Bhoothakulam",district_emergency,8.8170699,76.6990546,1
51407,Eye Clinic Civil Hospital,district_emergency,16.1166915,73.6896515,1
51408,haris,district_emergency,8.8113964,76.7300048,1
51409,Neurogen Hospital,district_emergency,19.0214565,73.0150855,1
51412,Dr. Sheth Hospital,district_emergency,18.0798849,73.420863,1
51415,Roshan Umar Children Hospital,district_emergency,18.0799488,73.4146118,1
51417,Dabhadkar Hospital,district_emergency,18.0780668,73.42393,1
51418,Dr. Sana Inam Shaikh Hospital,district_emergency,18.0822361,73.4272081,1
51419,Dr. Nagarkar Accident Hospital,district_emergency,18.082025,73.4272063,1
51420,Medical College Hospital Campus Alappuzha,trauma_l2,9.4080067,76.3480574,1
51421,Apex Multispeciality Hospital,trauma_l1,19.0754388,73.0912199,1
51422,Taloja Multispeciality Hospital,district_emergency,19.0761119,73.0940495,1
51424,School of Medical Assistants,district_emergency,18.8994331,72.8139031,1
51425,Institute of Mental Health and Neurosciences Kashmir,district_emergency,34.10818,74.8216546,1
51426,Govt. Urban Primary Health Centre Lalbazar,district_emergency,34.1251645,74.8159981,1
51428,Govt Primary Health Centre Atteeri,district_emergency,11.0108704,76.0054357,1
51430,"Government Hospital, Madhugiri",district_emergency,13.6588326,77.2090481,1
51431,"Government Hospital, Bailhongal",district_emergency,15.8066394,74.8447197,1
51433,Sathyamangalam Government Hospital,district_emergency,11.5016489,77.2582814,1
51434,Thoothukudi Government Medical College Hospital,trauma_l2,8.7981499,78.1360638,1
51435,"Government Medical College Hospital, Dindigul",trauma_l2,10.3644811,77.9764388,1
51436,"Government Hospital, Edapadi",district_emergency,11.5848264,77.8380174,1
51437,"Government Hospital, Vikravandi",district_emergency,12.0393468,79.5501915,1
51441,Sujeer Government Hospital,district_emergency,12.8672829,74.9696081,1
51442,"Government Ayurved Hospital, Rajpipla",district_emergency,21.8612299,73.5199647,1
51445,"New Government Hospital, Pataudi",district_emergency,28.3328912,76.7748937,1
51446,"All India Institute of Medical Sciences, Rishikesh",district_emergency,30.0779929,78.2840323,1
51447,Combined Hospital Srinagar,district_emergency,30.2225574,78.7849103,1
51448,"Primary Health Centre, Pariyaram",district_emergency,12.0625456,75.3268533,1
51449,Government Homoeo Dispensary,district_emergency,11.889413,75.362294,1
51450,Urjanagar Hospital,district_emergency,25.027335,87.3145911,1
51452,"Referal Hospital, Barhait",district_emergency,24.8857163,87.6104924,1
51453,Family Health Centre Punnayur,district_emergency,10.6211186,75.9963307,1
51454,Thahani Ayurvedic Hospital,district_emergency,10.5070943,76.0956187,1
51455,Community Health Centre Madavana,district_emergency,10.2164616,76.1833544,1
51456,Primary Health Center Kattoor,district_emergency,10.3991019,76.1424123,1
51457,PRIMARY HEALTH CENTRE 24*7 KAKKAD,district_emergency,10.2628572,76.3267953,1
51458,Jangipur Sub Divisional Hospital,district_emergency,24.4599925,88.0624634,1
51461,Thithimu Umma Memorial Ayurveda Hospital,district_emergency,10.829892,76.0847255,1
51462,Primary Health Center Sholayur,district_emergency,11.0618781,76.6990254,1
51463,Community health center alanallur,district_emergency,11.0093759,76.34408,1
51465,Primary Health Center Melarcode,district_emergency,10.6108362,76.56441,1
51466,Primary Health Center Muthalamada,district_emergency,10.6045027,76.7614512,1
51467,Primary Health Center Nelliyampathy,district_emergency,10.5317015,76.6789907,1
51468,"Primary Health Centre, Kunissery",district_emergency,10.6434555,76.5919912,1
51469,Community Health Center Nanniyode,district_emergency,10.6444276,76.7787029,1
51470,"Primary Health Centre, Kannampra",district_emergency,10.6169724,76.4564042,1
51471,Family Health Center Puduppariyaram,district_emergency,10.8030494,76.6235309,1
51472,Primary Health Center Perumatty,district_emergency,10.6394694,76.8296536,1
51473,"Primary Health Centre, Nalleppilly",district_emergency,10.7368319,76.7893899,1
51474,"Primary Health Centre, Puthucode",district_emergency,10.6369053,76.4490455,1
51475,"Maternity And Children's Hospital, Alathur",district_emergency,10.6465747,76.5517603,1
51476,"Primary Health Centre, Kokkayar",district_emergency,9.5673221,76.9323597,1
51477,James Eye Hospital,district_emergency,10.0596259,76.6431236,1
51479,"Family Health Centre, Karumaloor",district_emergency,10.1305579,76.2926698,1
51480,District TB Centre Karuvelipady,district_emergency,9.9419341,76.2602654,1
51481,The Salvation Army EB Hospital,district_emergency,9.9630324,76.4091596,1
51482,"Government Medical College, Raigarh",trauma_l2,21.8767191,83.4255329,1
51485,"Government Hospital, Lathi",district_emergency,19.558624,79.5070354,1
51487,V J Hospital,district_emergency,8.5912396,76.950366,1
51488,PSTM Hospital,district_emergency,8.5975877,76.8648959,1
51493,"Government Hospital,Gurramkonda",district_emergency,13.778917,78.5825765,1
51494,Hospital Palamaner,district_emergency,13.1981934,78.7484658,1
51495,"govt ayurveda hospital,nedumpana,kollam",district_emergency,8.9081868,76.694657,1
51497,Kalliyath hospital,district_emergency,10.9249875,75.9131749,1
51498,Thiruvalangadu Government Hospital,district_emergency,13.1314458,79.7805664,1
